name,F,M,All,ratio,gender
Trejaun,,12.0,12.0,,
Mckye,,12.0,12.0,,
Mahkya,12.0,,12.0,,
Carriana,12.0,,12.0,,
Treivon,,12.0,12.0,,
Nubian,12.0,,12.0,,
Seneka,12.0,,12.0,,
Sharynn,12.0,,12.0,,
Oluwatimileyin,,12.0,12.0,,
Shyrell,12.0,,12.0,,
Nugent,,12.0,12.0,,
Shyrle,12.0,,12.0,,
Kerionna,12.0,,12.0,,
Tobian,,12.0,12.0,,
Ajanea,12.0,,12.0,,
Quameshia,12.0,,12.0,,
Zathan,,12.0,12.0,,
Rykeem,,12.0,12.0,,
Kenzly,12.0,,12.0,,
Tywona,12.0,,12.0,,
Omarious,,12.0,12.0,,
Quamae,,12.0,12.0,,
Shayeeda,12.0,,12.0,,
Tanzim,,12.0,12.0,,
Kenyin,,12.0,12.0,,
Irmagene,12.0,,12.0,,
Julienna,12.0,,12.0,,
Omariah,12.0,,12.0,,
Aneea,12.0,,12.0,,
Eseta,12.0,,12.0,,
Joshya,,12.0,12.0,,
Gicell,12.0,,12.0,,
Yoo,12.0,,12.0,,
Baggio,,12.0,12.0,,
Gwynith,12.0,,12.0,,
Milthon,,12.0,12.0,,
Nalo,12.0,,12.0,,
Janayra,12.0,,12.0,,
Arowyn,12.0,,12.0,,
Resheda,12.0,,12.0,,
Keontez,,12.0,12.0,,
Quantas,,12.0,12.0,,
Tzurty,12.0,,12.0,,
Arceli,12.0,,12.0,,
Daken,,12.0,12.0,,
Djuanna,12.0,,12.0,,
Schell,5.0,7.0,12.0,0.48542682717,1.0
Aeowyn,12.0,,12.0,,
Dajona,12.0,,12.0,,
Juanmartin,,12.0,12.0,,
Juanmarcos,,12.0,12.0,,
Dajun,,12.0,12.0,,
Dondria,12.0,,12.0,,
Ladarrin,,12.0,12.0,,
Dakara,12.0,,12.0,,
Dakarie,,12.0,12.0,,
Toshiharu,,12.0,12.0,,
Khonner,,12.0,12.0,,
Burneice,12.0,,12.0,,
Nahzier,,12.0,12.0,,
Mauritz,,12.0,12.0,,
Vyshonne,,12.0,12.0,,
Nyllah,12.0,,12.0,,
Jaroslav,,12.0,12.0,,
Zaiveon,,12.0,12.0,,
Adalen,12.0,,12.0,,
Alexana,12.0,,12.0,,
Donaldine,12.0,,12.0,,
Marqutia,12.0,,12.0,,
Ladarrien,,12.0,12.0,,
Skyelin,12.0,,12.0,,
Diyar,,12.0,12.0,,
Jasalin,12.0,,12.0,,
Dixiana,12.0,,12.0,,
Greysun,,12.0,12.0,,
Wyonne,12.0,,12.0,,
Jaqualen,,12.0,12.0,,
Skylei,12.0,,12.0,,
Khyara,12.0,,12.0,,
Alleana,12.0,,12.0,,
Macelyn,12.0,,12.0,,
Khadyn,,12.0,12.0,,
Jarvius,,12.0,12.0,,
Jartavius,,12.0,12.0,,
Yissachar,,12.0,12.0,,
Dajea,12.0,,12.0,,
Yissochor,,12.0,12.0,,
Khrystin,12.0,,12.0,,
Jaqualla,12.0,,12.0,,
Arkeria,12.0,,12.0,,
Nesean,,12.0,12.0,,
Golan,,12.0,12.0,,
Tamyko,12.0,,12.0,,
Greyling,,12.0,12.0,,
Ylan,12.0,,12.0,,
Marquietta,12.0,,12.0,,
Meleka,12.0,,12.0,,
Cairon,,12.0,12.0,,
Aitza,12.0,,12.0,,
Khassidy,12.0,,12.0,,
Arisai,12.0,,12.0,,
Arij,12.0,,12.0,,
Arijah,12.0,,12.0,,
Cademon,,12.0,12.0,,
Khayriyyah,12.0,,12.0,,
Sinya,12.0,,12.0,,
Traevin,,12.0,12.0,,
Domina,12.0,,12.0,,
Aithen,,12.0,12.0,,
Tralyn,,12.0,12.0,,
Cadeidra,12.0,,12.0,,
Ishanth,,12.0,12.0,,
Leeandrea,12.0,,12.0,,
Nyveah,12.0,,12.0,,
Maricka,12.0,,12.0,,
Tandie,12.0,,12.0,,
Maclayne,12.0,,12.0,,
Ricketa,12.0,,12.0,,
Jardin,7.0,5.0,12.0,-0.48542682717,0.0
Yoaly,12.0,,12.0,,
Leddie,12.0,,12.0,,
Traedyn,,12.0,12.0,,
Traeden,,12.0,12.0,,
Taneca,12.0,,12.0,,
Tanaria,12.0,,12.0,,
Mackaylee,12.0,,12.0,,
Jaquelline,12.0,,12.0,,
Khiri,,12.0,12.0,,
Mackel,,12.0,12.0,,
Adalise,12.0,,12.0,,
Jaqueria,12.0,,12.0,,
Erix,,12.0,12.0,,
Zuhey,12.0,,12.0,,
Bara,,12.0,12.0,,
Jarma,12.0,,12.0,,
Khane,,12.0,12.0,,
Taneishia,12.0,,12.0,,
Gracelee,12.0,,12.0,,
Laderious,,12.0,12.0,,
Laderion,,12.0,12.0,,
Masakazu,,12.0,12.0,,
Daleth,12.0,,12.0,,
Tracylee,12.0,,12.0,,
Ulisis,,12.0,12.0,,
Leck,,12.0,12.0,,
Maelys,12.0,,12.0,,
Erikk,,12.0,12.0,,
Gniya,12.0,,12.0,,
Khadidiatou,12.0,,12.0,,
Kidd,,12.0,12.0,,
Nahin,,12.0,12.0,,
Issaias,,12.0,12.0,,
Mami,12.0,,12.0,,
Canita,12.0,,12.0,,
Oksanna,12.0,,12.0,,
Nahida,12.0,,12.0,,
Caniah,12.0,,12.0,,
Nenia,12.0,,12.0,,
Jannik,,12.0,12.0,,
Socheata,12.0,,12.0,,
Jasmir,6.0,6.0,12.0,0.0,0.0
Mamoun,,12.0,12.0,,
Donvan,,12.0,12.0,,
Maaya,12.0,,12.0,,
Okeith,,12.0,12.0,,
Sobrina,12.0,,12.0,,
Silken,12.0,,12.0,,
Glendalis,12.0,,12.0,,
Mecha,12.0,,12.0,,
Rheyna,12.0,,12.0,,
Lacrissa,12.0,,12.0,,
Alaris,12.0,,12.0,,
Guiliano,,12.0,12.0,,
Glendalys,12.0,,12.0,,
Tonesia,12.0,,12.0,,
Doraly,12.0,,12.0,,
Jaso,,12.0,12.0,,
Allexander,,12.0,12.0,,
Rhaniyah,12.0,,12.0,,
Olatunde,,12.0,12.0,,
Yhoalibeth,12.0,,12.0,,
Keyarie,12.0,,12.0,,
Keydan,,12.0,12.0,,
Baisha,12.0,,12.0,,
Dorienne,12.0,,12.0,,
Dairion,,12.0,12.0,,
Lehuanani,12.0,,12.0,,
Keyhla,12.0,,12.0,,
Traviss,,12.0,12.0,,
Dimesha,12.0,,12.0,,
Ernice,12.0,,12.0,,
Olajuwan,,12.0,12.0,,
Quanterious,,12.0,12.0,,
Keyleen,12.0,,12.0,,
Kicia,12.0,,12.0,,
Rileyanne,12.0,,12.0,,
Dorese,12.0,,12.0,,
Netania,12.0,,12.0,,
Caprial,12.0,,12.0,,
Gladimir,,12.0,12.0,,
Mecedes,12.0,,12.0,,
Mahwish,12.0,,12.0,,
Shauntasia,12.0,,12.0,,
Jasirah,12.0,,12.0,,
Nyjal,,12.0,12.0,,
Nyjee,,12.0,12.0,,
Dirl,,12.0,12.0,,
Gryffen,,12.0,12.0,,
Dishan,,12.0,12.0,,
Ladaesha,12.0,,12.0,,
Shatique,,12.0,12.0,,
Glorice,12.0,,12.0,,
Glories,12.0,,12.0,,
Nykeemah,12.0,,12.0,,
Erford,,12.0,12.0,,
Litzie,12.0,,12.0,,
Jovey,12.0,,12.0,,
Arlandis,,12.0,12.0,,
Juba,,12.0,12.0,,
Simmeon,,12.0,12.0,,
Camalla,12.0,,12.0,,
Ernad,,12.0,12.0,,
Burech,,12.0,12.0,,
Calsey,12.0,,12.0,,
Dalziel,,12.0,12.0,,
Dalvyn,,12.0,12.0,,
Doninic,,12.0,12.0,,
Kiai,,12.0,12.0,,
Sayri,12.0,,12.0,,
Yoandry,,12.0,12.0,,
Quila,12.0,,12.0,,
Eremy,,12.0,12.0,,
Ohemaa,12.0,,12.0,,
Jasimen,12.0,,12.0,,
Guerrero,,12.0,12.0,,
Nakaria,12.0,,12.0,,
Dinasty,12.0,,12.0,,
Alesea,12.0,,12.0,,
Macaden,,12.0,12.0,,
Guendi,12.0,,12.0,,
Camorah,12.0,,12.0,,
Leangelo,,12.0,12.0,,
Riho,12.0,,12.0,,
Keyrra,12.0,,12.0,,
Leanie,12.0,,12.0,,
Quiesha,12.0,,12.0,,
Nyilah,12.0,,12.0,,
Silvin,,12.0,12.0,,
Najuma,12.0,,12.0,,
Kiamani,12.0,,12.0,,
Jovar,,12.0,12.0,,
Toosdhi,12.0,,12.0,,
Slim,,12.0,12.0,,
Lachasity,12.0,,12.0,,
Marselina,12.0,,12.0,,
Kurry,,12.0,12.0,,
Rubymae,12.0,,12.0,,
Luzviminda,12.0,,12.0,,
Marleene,12.0,,12.0,,
Jeese,,12.0,12.0,,
Sarakate,12.0,,12.0,,
Kinna,12.0,,12.0,,
Apolline,12.0,,12.0,,
Cynequa,12.0,,12.0,,
Sharnea,12.0,,12.0,,
Sharnece,12.0,,12.0,,
Saamia,12.0,,12.0,,
Aiddan,,12.0,12.0,,
Cedrice,,12.0,12.0,,
Keltyn,,12.0,12.0,,
Jamequa,12.0,,12.0,,
Montrose,6.0,6.0,12.0,0.0,0.0
Zalie,12.0,,12.0,,
Kelvisha,12.0,,12.0,,
Danyail,12.0,,12.0,,
Oryn,,12.0,12.0,,
Durriyah,12.0,,12.0,,
Quraan,,12.0,12.0,,
Iosua,,12.0,12.0,,
Harmie,,12.0,12.0,,
Dusean,,12.0,12.0,,
Celestte,12.0,,12.0,,
Tyshanti,12.0,,12.0,,
Mikkala,12.0,,12.0,,
Esthel,12.0,,12.0,,
Steffy,12.0,,12.0,,
Laissa,12.0,,12.0,,
Jedadia,,12.0,12.0,,
Emuel,,12.0,12.0,,
Wasco,,12.0,12.0,,
Jedarius,,12.0,12.0,,
Maraia,12.0,,12.0,,
Timani,12.0,,12.0,,
Ores,,12.0,12.0,,
Malkiel,,12.0,12.0,,
Josejr,,12.0,12.0,,
Juniyah,12.0,,12.0,,
Mckeyla,12.0,,12.0,,
Babbi,12.0,,12.0,,
Osbourne,,12.0,12.0,,
Ceandra,12.0,,12.0,,
Aleczandria,12.0,,12.0,,
Aryani,12.0,,12.0,,
Kirolos,,12.0,12.0,,
Andreo,,12.0,12.0,,
Harrill,,12.0,12.0,,
Rell,,12.0,12.0,,
Laureli,12.0,,12.0,,
Geriyah,12.0,,12.0,,
Alveiro,,12.0,12.0,,
Harrisen,,12.0,12.0,,
Mckinlie,12.0,,12.0,,
Reeca,12.0,,12.0,,
Lyli,12.0,,12.0,,
Junellen,12.0,,12.0,,
Osco,,12.0,12.0,,
Arvol,,12.0,12.0,,
Danytza,12.0,,12.0,,
Andrenique,12.0,,12.0,,
Cecyle,12.0,,12.0,,
Mervat,12.0,,12.0,,
Ashkii,,12.0,12.0,,
Zenoba,12.0,,12.0,,
Quontez,,12.0,12.0,,
Unyque,12.0,,12.0,,
Jamesdean,,12.0,12.0,,
Jamesley,,12.0,12.0,,
Hallene,12.0,,12.0,,
Arysa,12.0,,12.0,,
Maeven,12.0,,12.0,,
Rekiya,12.0,,12.0,,
Osbie,,12.0,12.0,,
Latova,12.0,,12.0,,
Timiki,12.0,,12.0,,
Kinita,12.0,,12.0,,
Martarius,,12.0,12.0,,
Destyny,12.0,,12.0,,
Enice,12.0,,12.0,,
Mirandy,12.0,,12.0,,
Zahniah,12.0,,12.0,,
Kemmy,,12.0,12.0,,
Promyce,12.0,,12.0,,
Marihelen,12.0,,12.0,,
Keishonna,12.0,,12.0,,
Tysheika,12.0,,12.0,,
Ashdyn,6.0,6.0,12.0,0.0,0.0
Altonette,12.0,,12.0,,
Briajah,12.0,,12.0,,
Vibiana,12.0,,12.0,,
Ursa,12.0,,12.0,,
Starshema,12.0,,12.0,,
Meganelizabeth,12.0,,12.0,,
Dvyne,12.0,,12.0,,
Vicenzo,,12.0,12.0,,
Dylahn,,12.0,12.0,,
Rodin,,12.0,12.0,,
Deshawnte,,12.0,12.0,,
Merete,12.0,,12.0,,
Roddick,,12.0,12.0,,
Roddey,,12.0,12.0,,
Rabi,,12.0,12.0,,
Latreisha,12.0,,12.0,,
Aidelis,12.0,,12.0,,
Ixchell,12.0,,12.0,,
Emyrson,12.0,,12.0,,
Cesear,,12.0,12.0,,
Lajerrica,12.0,,12.0,,
Cesarina,12.0,,12.0,,
Aqila,12.0,,12.0,,
Nasaiah,,12.0,12.0,,
Lajeanne,12.0,,12.0,,
Cesalie,12.0,,12.0,,
Cervantes,,12.0,12.0,,
Aaleiyah,12.0,,12.0,,
Tysheanna,12.0,,12.0,,
Rudalph,,12.0,12.0,,
Priyasha,12.0,,12.0,,
Altonia,5.0,7.0,12.0,0.48542682717,1.0
Stedmond,,12.0,12.0,,
Shontoria,12.0,,12.0,,
Madeliz,12.0,,12.0,,
Wrenna,12.0,,12.0,,
Aprillynn,12.0,,12.0,,
Narma,12.0,,12.0,,
Shouana,12.0,,12.0,,
Baeley,12.0,,12.0,,
Uriana,12.0,,12.0,,
Shawntaye,12.0,,12.0,,
Tarrus,,12.0,12.0,,
Cemiyah,12.0,,12.0,,
Cyarah,12.0,,12.0,,
Angelysse,12.0,,12.0,,
Wryan,,12.0,12.0,,
Nord,,12.0,12.0,,
Celton,,12.0,12.0,,
Sharmyn,12.0,,12.0,,
Orice,,12.0,12.0,,
Quynhnhu,12.0,,12.0,,
Luzer,,12.0,12.0,,
Linora,12.0,,12.0,,
Keighla,12.0,,12.0,,
Breydin,,12.0,12.0,,
Endesha,12.0,,12.0,,
Altan,,12.0,12.0,,
Keileen,12.0,,12.0,,
Kyton,,12.0,12.0,,
Dannapaola,12.0,,12.0,,
Azurdee,12.0,,12.0,,
Xeryus,,12.0,12.0,,
Alterick,,12.0,12.0,,
Mysia,12.0,,12.0,,
Narkita,12.0,,12.0,,
Jazmun,12.0,,12.0,,
Jeanluke,,12.0,12.0,,
Jamarrio,,12.0,12.0,,
Sapana,12.0,,12.0,,
Yeabsira,,12.0,12.0,,
Shabd,,12.0,12.0,,
Martain,,12.0,12.0,,
Vickilee,12.0,,12.0,,
Danillie,12.0,,12.0,,
Jazmariah,12.0,,12.0,,
Desiya,12.0,,12.0,,
Detrina,12.0,,12.0,,
Aryian,12.0,,12.0,,
Stefaine,12.0,,12.0,,
Cristalina,12.0,,12.0,,
Devaya,12.0,,12.0,,
Hafeeza,12.0,,12.0,,
Arcel,,12.0,12.0,,
Devendra,,12.0,12.0,,
Devente,,12.0,12.0,,
Noey,,12.0,12.0,,
Marietou,12.0,,12.0,,
Jamms,,12.0,12.0,,
Keecha,12.0,,12.0,,
Jaylis,12.0,,12.0,,
Wanesha,12.0,,12.0,,
Tio,,12.0,12.0,,
Kirtland,,12.0,12.0,,
Eno,,12.0,12.0,,
Quadere,,12.0,12.0,,
Shondala,12.0,,12.0,,
Quintesha,12.0,,12.0,,
Josephy,,12.0,12.0,,
Villie,12.0,,12.0,,
Anyston,12.0,,12.0,,
Lavail,,12.0,12.0,,
Minesh,,12.0,12.0,,
Kenndrick,,12.0,12.0,,
Zoryana,12.0,,12.0,,
Caulder,,12.0,12.0,,
Melinah,12.0,,12.0,,
Monyca,12.0,,12.0,,
Jaleria,12.0,,12.0,,
Dequanna,12.0,,12.0,,
Lenci,12.0,,12.0,,
Achsa,12.0,,12.0,,
Quinzel,,12.0,12.0,,
Lationa,12.0,,12.0,,
Gettis,,12.0,12.0,,
Shritan,,12.0,12.0,,
Yathziry,12.0,,12.0,,
Azmi,,12.0,12.0,,
Harvir,,12.0,12.0,,
Llenifer,12.0,,12.0,,
Brenlyn,12.0,,12.0,,
Rukhsar,12.0,,12.0,,
Jekobe,,12.0,12.0,,
Aaliha,12.0,,12.0,,
Kirtley,,12.0,12.0,,
Dzaria,12.0,,12.0,,
Moulton,,12.0,12.0,,
Zahmari,,12.0,12.0,,
Spartacus,,12.0,12.0,,
Osmer,,12.0,12.0,,
Jyheem,,12.0,12.0,,
Kisara,12.0,,12.0,,
Enny,12.0,,12.0,,
Kenija,12.0,,12.0,,
Gerzon,,12.0,12.0,,
Sharoya,12.0,,12.0,,
Quadair,,12.0,12.0,,
Maryorie,12.0,,12.0,,
Leonne,12.0,,12.0,,
Dywana,12.0,,12.0,,
Meekah,12.0,,12.0,,
Artell,5.0,7.0,12.0,0.48542682717,1.0
Oneva,12.0,,12.0,,
Akaiyah,12.0,,12.0,,
Kedryn,,12.0,12.0,,
Yatin,,12.0,12.0,,
Aleighna,12.0,,12.0,,
Kedzie,12.0,,12.0,,
Tinalouise,12.0,,12.0,,
Robenia,12.0,,12.0,,
Danicah,12.0,,12.0,,
Naavah,12.0,,12.0,,
Neveya,12.0,,12.0,,
Derena,12.0,,12.0,,
Lailene,12.0,,12.0,,
Kendee,12.0,,12.0,,
Enosh,,12.0,12.0,,
Germar,,12.0,12.0,,
Nolani,12.0,,12.0,,
Remiyah,12.0,,12.0,,
Germane,,12.0,12.0,,
Shoneen,12.0,,12.0,,
Azon,,12.0,12.0,,
Ailina,12.0,,12.0,,
Anzie,12.0,,12.0,,
Sharniqua,12.0,,12.0,,
Quinterrious,,12.0,12.0,,
Danieljohn,,12.0,12.0,,
Shue,,12.0,12.0,,
Croy,,12.0,12.0,,
Timorthy,,12.0,12.0,,
Hakob,,12.0,12.0,,
Serenaty,12.0,,12.0,,
Mireida,12.0,,12.0,,
Ondray,,12.0,12.0,,
Estafania,12.0,,12.0,,
Wareesha,12.0,,12.0,,
Robette,12.0,,12.0,,
Alverne,12.0,,12.0,,
Jelyn,12.0,,12.0,,
Laili,12.0,,12.0,,
Oscor,,12.0,12.0,,
Danesh,,12.0,12.0,,
Jelana,12.0,,12.0,,
Arveda,12.0,,12.0,,
Brisyn,,12.0,12.0,,
Adedoyin,12.0,,12.0,,
Devki,12.0,,12.0,,
Kenne,,12.0,12.0,,
Crol,12.0,,12.0,,
Trezon,,12.0,12.0,,
Wardean,12.0,,12.0,,
Andrewjacob,,12.0,12.0,,
Jayre,12.0,,12.0,,
Lylli,12.0,,12.0,,
Ethyleen,12.0,,12.0,,
Shukriyyah,12.0,,12.0,,
Chanille,12.0,,12.0,,
Lacarla,12.0,,12.0,,
Jalill,,12.0,12.0,,
Kenberly,12.0,,12.0,,
Onzell,12.0,,12.0,,
Makinnley,12.0,,12.0,,
Dequantae,,12.0,12.0,,
Vikranth,,12.0,12.0,,
Crowell,,12.0,12.0,,
Zarra,12.0,,12.0,,
Taishia,11.0,,11.0,,
Racie,11.0,,11.0,,
Aemon,,11.0,11.0,,
Munib,,11.0,11.0,,
Joephine,11.0,,11.0,,
Negus,,11.0,11.0,,
Ruthena,11.0,,11.0,,
Talie,11.0,,11.0,,
Ishman,,11.0,11.0,,
Axia,11.0,,11.0,,
Azaylea,11.0,,11.0,,
Emyr,,11.0,11.0,,
Lajoi,11.0,,11.0,,
Jovanta,,11.0,11.0,,
Mourine,11.0,,11.0,,
Makhii,,11.0,11.0,,
Shelice,11.0,,11.0,,
Daquion,,11.0,11.0,,
Darhyl,,11.0,11.0,,
Makaylea,11.0,,11.0,,
Alfonzie,,11.0,11.0,,
Taishon,,11.0,11.0,,
Makailynn,11.0,,11.0,,
Windford,,11.0,11.0,,
Mayren,11.0,,11.0,,
Lindale,,11.0,11.0,,
Dantavis,,11.0,11.0,,
Nazeir,,11.0,11.0,,
Azayah,6.0,5.0,11.0,-0.263034405834,0.0
Quiency,,11.0,11.0,,
Elosia,11.0,,11.0,,
Ladie,11.0,,11.0,,
Anfal,11.0,,11.0,,
Talei,11.0,,11.0,,
Lanashia,11.0,,11.0,,
Adony,,11.0,11.0,,
Marideth,11.0,,11.0,,
Joriah,5.0,6.0,11.0,0.263034405834,1.0
Vanessah,11.0,,11.0,,
Taime,11.0,,11.0,,
Iyssis,11.0,,11.0,,
Mag,11.0,,11.0,,
Elody,11.0,,11.0,,
Daquarious,,11.0,11.0,,
Adyanna,11.0,,11.0,,
Azriela,11.0,,11.0,,
Danute,11.0,,11.0,,
Isileli,,11.0,11.0,,
Nazarah,11.0,,11.0,,
Joria,11.0,,11.0,,
Masada,5.0,6.0,11.0,0.263034405834,1.0
Roslie,11.0,,11.0,,
Muntas,11.0,,11.0,,
Ladia,11.0,,11.0,,
Jorgan,,11.0,11.0,,
Dalpha,11.0,,11.0,,
Shelline,11.0,,11.0,,
Taley,11.0,,11.0,,
Rubelle,11.0,,11.0,,
Jodanna,11.0,,11.0,,
Mas,,11.0,11.0,,
Radell,5.0,6.0,11.0,0.263034405834,1.0
Danyra,11.0,,11.0,,
Yvonia,11.0,,11.0,,
Zaviar,,11.0,11.0,,
Talla,11.0,,11.0,,
Magalis,11.0,,11.0,,
Angleo,,11.0,11.0,,
Tanar,,11.0,11.0,,
Lakesiha,11.0,,11.0,,
Elonte,,11.0,11.0,,
Talianna,11.0,,11.0,,
Datril,5.0,6.0,11.0,0.263034405834,1.0
Dareli,11.0,,11.0,,
Darelys,11.0,,11.0,,
Joviana,11.0,,11.0,,
Awwab,,11.0,11.0,,
Wyoming,11.0,,11.0,,
Jozetta,11.0,,11.0,,
Wysteria,11.0,,11.0,,
Liliona,11.0,,11.0,,
Zaylei,11.0,,11.0,,
Avyan,,11.0,11.0,,
Ruban,,11.0,11.0,,
Ericmichael,,11.0,11.0,,
Talullah,11.0,,11.0,,
Jordania,11.0,,11.0,,
Mager,,11.0,11.0,,
Jozaiah,,11.0,11.0,,
Darathy,11.0,,11.0,,
Maryke,11.0,,11.0,,
Tanari,11.0,,11.0,,
Dantoni,,11.0,11.0,,
Nequita,11.0,,11.0,,
Morghann,11.0,,11.0,,
Lakay,11.0,,11.0,,
Winburn,,11.0,11.0,,
Jozefa,11.0,,11.0,,
Jordanmichael,,11.0,11.0,,
Rustan,,11.0,11.0,,
Jovianna,11.0,,11.0,,
Jozephine,11.0,,11.0,,
Melbalene,11.0,,11.0,,
Jovianne,11.0,,11.0,,
Sheereen,11.0,,11.0,,
Marieanna,11.0,,11.0,,
Marierose,11.0,,11.0,,
Darvi,11.0,,11.0,,
Takaia,11.0,,11.0,,
Rowley,,11.0,11.0,,
Bahati,11.0,,11.0,,
Takwon,,11.0,11.0,,
Alayjha,11.0,,11.0,,
Jaborie,,11.0,11.0,,
Lailanee,11.0,,11.0,,
Shawauna,11.0,,11.0,,
Lionso,,11.0,11.0,,
Bah,11.0,,11.0,,
Emiliah,11.0,,11.0,,
Tamere,,11.0,11.0,,
Darma,11.0,,11.0,,
Dartanya,11.0,,11.0,,
Union,,11.0,11.0,,
Maesha,11.0,,11.0,,
Izzat,,11.0,11.0,,
Nelina,11.0,,11.0,,
Melakai,,11.0,11.0,,
Johnnessa,11.0,,11.0,,
Jabo,,11.0,11.0,,
Lisbett,11.0,,11.0,,
Emerey,11.0,,11.0,,
Josielyn,11.0,,11.0,,
Emerine,11.0,,11.0,,
Neloise,11.0,,11.0,,
Nelcy,11.0,,11.0,,
Angelinamarie,11.0,,11.0,,
Baheejah,11.0,,11.0,,
Emersynn,11.0,,11.0,,
Tajmah,11.0,,11.0,,
Tamarya,11.0,,11.0,,
Sheketha,11.0,,11.0,,
Elyzah,11.0,,11.0,,
Shawnett,11.0,,11.0,,
Bacil,,11.0,11.0,,
Marymae,11.0,,11.0,,
Lakizzy,11.0,,11.0,,
Adrianjames,,11.0,11.0,,
Johnfrancis,,11.0,11.0,,
Johniah,11.0,,11.0,,
Takyiah,11.0,,11.0,,
Daryah,11.0,,11.0,,
Emerito,,11.0,11.0,,
Angeliq,11.0,,11.0,,
Elzear,,11.0,11.0,,
Nelisa,11.0,,11.0,,
Angelleah,11.0,,11.0,,
Maryelle,11.0,,11.0,,
Makenleigh,11.0,,11.0,,
Dangel,5.0,6.0,11.0,0.263034405834,1.0
Angeliza,11.0,,11.0,,
Rafela,11.0,,11.0,,
Muguette,11.0,,11.0,,
Roydon,,11.0,11.0,,
Danet,11.0,,11.0,,
Embrya,11.0,,11.0,,
Darrias,,11.0,11.0,,
Lale,11.0,,11.0,,
Aynia,11.0,,11.0,,
Darresha,11.0,,11.0,,
Darreion,,11.0,11.0,,
Jaalyn,5.0,6.0,11.0,0.263034405834,1.0
Emberlie,11.0,,11.0,,
Lillymae,11.0,,11.0,,
Joshuaaaron,,11.0,11.0,,
Joshton,,11.0,11.0,,
Raewyn,11.0,,11.0,,
Takesia,11.0,,11.0,,
Aniyja,11.0,,11.0,,
Emberlin,11.0,,11.0,,
Takena,11.0,,11.0,,
Makar,,11.0,11.0,,
Anitrice,11.0,,11.0,,
Rukayat,11.0,,11.0,,
Lakoya,11.0,,11.0,,
Emel,5.0,6.0,11.0,0.263034405834,1.0
Darshini,11.0,,11.0,,
Adreina,11.0,,11.0,,
Quintonia,11.0,,11.0,,
Daneeka,11.0,,11.0,,
Shawen,,11.0,11.0,,
Daneel,,11.0,11.0,,
Jabdiel,,11.0,11.0,,
Jabary,,11.0,11.0,,
Jabarr,,11.0,11.0,,
Baelie,11.0,,11.0,,
Takiea,11.0,,11.0,,
Joshuadaniel,,11.0,11.0,,
Valency,11.0,,11.0,,
Joshuacaleb,,11.0,11.0,,
Johnovan,,11.0,11.0,,
Yosan,11.0,,11.0,,
Takeita,11.0,,11.0,,
Johnphillip,,11.0,11.0,,
Emedio,,11.0,11.0,,
Rahaman,,11.0,11.0,,
Linsee,11.0,,11.0,,
Taisiya,11.0,,11.0,,
Shawnti,11.0,,11.0,,
Joney,,11.0,11.0,,
Abedalrahman,,11.0,11.0,,
Josaphat,,11.0,11.0,,
Ivyona,11.0,,11.0,,
Joscar,,11.0,11.0,,
Angelann,11.0,,11.0,,
Rahshan,,11.0,11.0,,
Issel,11.0,,11.0,,
Rothana,5.0,6.0,11.0,0.263034405834,1.0
Rahquan,,11.0,11.0,,
Marylois,11.0,,11.0,,
Damorris,,11.0,11.0,,
Johao,,11.0,11.0,,
Valaire,11.0,,11.0,,
Tammeka,11.0,,11.0,,
Ayantu,11.0,,11.0,,
Lital,11.0,,11.0,,
Taiyon,,11.0,11.0,,
Quindale,,11.0,11.0,,
Bairo,,11.0,11.0,,
Dasheena,11.0,,11.0,,
Johhny,,11.0,11.0,,
Rudeen,11.0,,11.0,,
Jonicia,11.0,,11.0,,
Lakicha,11.0,,11.0,,
Zearl,,11.0,11.0,,
Vaelyn,11.0,,11.0,,
Zavious,,11.0,11.0,,
Raid,,11.0,11.0,,
Darie,11.0,,11.0,,
Damarus,,11.0,11.0,,
Dannyel,,11.0,11.0,,
Jovahni,,11.0,11.0,,
Anker,,11.0,11.0,,
Motaz,,11.0,11.0,,
Lincey,11.0,,11.0,,
Emley,11.0,,11.0,,
Windol,,11.0,11.0,,
Damasio,,11.0,11.0,,
Angelamae,11.0,,11.0,,
Vandelia,11.0,,11.0,,
Erelene,11.0,,11.0,,
Mundy,11.0,,11.0,,
Enasia,11.0,,11.0,,
Tamaica,11.0,,11.0,,
Damayia,11.0,,11.0,,
Rahson,,11.0,11.0,,
Issie,6.0,5.0,11.0,-0.263034405834,0.0
Anjli,11.0,,11.0,,
Endie,11.0,,11.0,,
Wladimir,,11.0,11.0,,
Jabrion,,11.0,11.0,,
Taminka,11.0,,11.0,,
Marison,11.0,,11.0,,
Daschle,,11.0,11.0,,
Rovilla,11.0,,11.0,,
Valdean,5.0,6.0,11.0,0.263034405834,1.0
Yuseff,,11.0,11.0,,
Lafay,11.0,,11.0,,
Damiso,,11.0,11.0,,
Shavina,11.0,,11.0,,
Babita,11.0,,11.0,,
Maysn,,11.0,11.0,,
Epitacio,,11.0,11.0,,
Wyllis,,11.0,11.0,,
Ayvion,,11.0,11.0,,
Ephrain,,11.0,11.0,,
Lamarea,11.0,,11.0,,
Eoline,11.0,,11.0,,
Johnecia,11.0,,11.0,,
Qunnie,11.0,,11.0,,
Johneen,11.0,,11.0,,
Neerav,,11.0,11.0,,
Valo,,11.0,11.0,,
Lissbeth,11.0,,11.0,,
